OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0028684,04-01-2022,CUST07661,Nisha Rao,P016,Power Bank,Electronics,Mi,1,1555.5,0.05,73.89,70.21,1621.82,Credit Card,Delivered,Chandigarh,Chandigarh,India,SELLER0042
ORD0047235,04-01-2022,CUST04666,Aditya Kapoor,P014,Study Table,Furniture,Nilkamal,1,4892.78,0.15,207.94,143.57,4510.37,Amazon Pay,Delivered,Salem,Tamil Nadu,India,SELLER0188
ORD0011584,04-01-2022,CUST04568,Kavya Iyer,P012,Shampoo,Beauty,Dove,1,369.57,0,66.52,80.5,516.59,Debit Card,Returned,Bengaluru,Karnataka,India,SELLER0267
ORD0049262,04-01-2022,CUST09423,Pooja Bose,P019,Yoga Mat,Sports,Strauss,1,852.08,0.1,92.02,117.42,976.31,Debit Card,Delivered,Chennai,Tamil Nadu,India,SELLER0242
ORD0024426,04-01-2022,CUST02415,Arun Kapoor,P013,Office Chair,Furniture,Wakefit,3,7221.57,0.25,1949.82,73.87,18272.22,UPI,Delivered,Kolkata,West Bengal,India,SELLER0027
ORD0039940,04-01-2022,CUST07919,Karthik Verma,P011,Face Wash,Beauty,Himalaya,1,294.1,0.15,12.5,122.3,384.78,UPI,Cancelled,Kochi,Kerala,India,SELLER0215
ORD0010252,04-01-2022,CUST09612,Pooja Das,P010,Mixer Grinder,Home & Kitchen,Philips,4,3302.27,0.25,495.34,205.26,10607.41,UPI,Delivered,Thiruvananthapuram,Kerala,India,SELLER0273
ORD0033911,04-01-2022,CUST01586,Nisha Verma,P020,Air Fryer,Home & Kitchen,Pigeon,1,4409.06,0.2,634.9,55.21,4217.36,UPI,Delivered,Chandigarh,Chandigarh,India,SELLER0017
ORD0048829,04-01-2022,CUST09481,Surya Menon,P013,Office Chair,Furniture,Wakefit,2,7545.63,0,754.56,121.54,15967.36,Cash on Delivery,Delivered,Dehradun,Uttarakhand,India,SELLER0433
ORD0043955,04-01-2022,CUST04622,Pooja Joshi,P002,Bluetooth Speaker,Electronics,JBL,2,2763.7,0.1,596.96,173.28,5744.9,Credit Card,Cancelled,Indore,Madhya Pradesh,India,SELLER0143
ORD0007756,04-01-2022,CUST01689,Arun Gupta,P020,Air Fryer,Home & Kitchen,Pigeon,1,4861.95,0.05,831.39,39.02,5489.26,Credit Card,Delivered,Pune,Maharashtra,India,SELLER0136
ORD0021353,04-01-2022,CUST09873,Sneha Sharma,P014,Study Table,Furniture,Nilkamal,1,4740.8,0.1,768.01,66.92,5101.65,Debit Card,Delivered,Delhi,Delhi,India,SELLER0006
ORD0039431,04-01-2022,CUST05787,Rohit Singh,P013,Office Chair,Furniture,Wakefit,1,7324.07,0.1,791,64.96,7447.62,Amazon Pay,Delivered,Kochi,Kerala,India,SELLER0473
ORD0035828,04-01-2022,CUST09549,Keerthi Nair,P009,Cookware Set,Home & Kitchen,Prestige,1,2612.16,0.2,250.77,121.3,2461.8,Cash on Delivery,Delivered,Bhopal,Madhya Pradesh,India,SELLER0145
ORD0017901,04-01-2022,CUST02564,Sneha Menon,P002,Bluetooth Speaker,Electronics,JBL,2,3355.23,0.1,724.73,120.01,6884.15,UPI,Delivered,Bhubaneswar,Odisha,India,SELLER0454
ORD0039379,04-01-2022,CUST02616,Surya Iyer,P003,Smartphone,Electronics,Samsung,3,19928.45,0,7174.24,211.04,67170.63,Debit Card,Shipped,Warangal,Telangana,India,SELLER0197
ORD0001140,04-01-2022,CUST05744,Kavya Reddy,P009,Cookware Set,Home & Kitchen,Prestige,2,2375.28,0.2,456.05,212.13,4468.63,Credit Card,Delivered,Surat,Gujarat,India,SELLER0103
ORD0014389,04-01-2022,CUST00035,Pooja Iyer,P001,Wireless Earbuds,Electronics,boAt,1,1525.87,0,183.1,202.9,1911.87,UPI,Cancelled,Guwahati,Assam,India,SELLER0457
ORD0002814,04-01-2022,CUST04015,Kavya Das,P015,LED TV,Electronics,Sony,5,40887.91,0.15,8688.68,129.03,182591.33,Debit Card,Delivered,Ranchi,Jharkhand,India,SELLER0118
ORD0006211,04-01-2022,CUST05852,Vijay Menon,P008,Backpack,Bags,Skybags,1,1760.91,0,316.96,207.2,2285.07,Cash on Delivery,Delivered,Chennai,Tamil Nadu,India,SELLER0436
ORD0047273,04-01-2022,CUST07783,Priya Patel,P019,Yoga Mat,Sports,Strauss,2,956.81,0.1,310.01,95.29,2127.56,UPI,Delivered,Bhubaneswar,Odisha,India,SELLER0260
ORD0047113,04-01-2022,CUST01354,Rahul Gupta,P013,Office Chair,Furniture,Wakefit,4,7715.7,0,3703.54,206.76,34773.1,Amazon Pay,Delivered,Lucknow,Uttar Pradesh,India,SELLER0190
ORD0038679,05-01-2022,CUST00581,Anjali Nair,P006,T-Shirt,Clothing,Puma,1,1011.19,0,121.34,99.41,1231.94,Credit Card,Shipped,Lucknow,Uttar Pradesh,India,SELLER0298
ORD0043967,05-01-2022,CUST06201,Surya Nair,P006,T-Shirt,Clothing,Puma,1,997.54,0.05,170.58,69.05,1187.29,Cash on Delivery,Delivered,Thiruvananthapuram,Kerala,India,SELLER0403
ORD0034610,05-01-2022,CUST02429,Sanjay Bose,P016,Power Bank,Electronics,Mi,4,1525.54,0.15,622.42,248.82,6058.08,UPI,Shipped,Bhopal,Madhya Pradesh,India,SELLER0186
ORD0045973,05-01-2022,CUST00236,Nisha Reddy,P014,Study Table,Furniture,Nilkamal,4,5075.67,0,1015.13,236.1,21553.91,UPI,Delivered,Tiruchirappalli,Tamil Nadu,India,SELLER0148
ORD0032622,05-01-2022,CUST08047,Karthik Gupta,P019,Yoga Mat,Sports,Strauss,3,853.06,0.1,414.59,123.61,2841.46,UPI,Delivered,Chandigarh,Chandigarh,India,SELLER0244
ORD0033003,05-01-2022,CUST07647,Sneha Menon,P001,Wireless Earbuds,Electronics,boAt,1,1479.73,0.05,253.03,52.64,1711.41,UPI,Delivered,Pune,Maharashtra,India,SELLER0246
ORD0032623,05-01-2022,CUST00871,Meena Iyer,P017,Jeans,Clothing,Levis,1,2247.05,0.1,242.68,46.98,2312,Cash on Delivery,Delivered,Mangaluru,Karnataka,India,SELLER0167
ORD0014446,05-01-2022,CUST08699,Keerthi Menon,P019,Yoga Mat,Sports,Strauss,4,994.46,0.25,537.01,171.53,3691.92,Net Banking,Delivered,Thiruvananthapuram,Kerala,India,SELLER0028
ORD0045805,05-01-2022,CUST05485,Harish Gupta,P010,Mixer Grinder,Home & Kitchen,Philips,3,3270.95,0.15,1000.91,96.45,9438.28,UPI,Delivered,Bengaluru,Karnataka,India,SELLER0421
ORD0003842,05-01-2022,CUST04693,Kavya Sharma,P009,Cookware Set,Home & Kitchen,Prestige,1,2734.79,0.2,262.54,188.94,2639.31,Credit Card,Cancelled,Madurai,Tamil Nadu,India,SELLER0333
ORD0015596,05-01-2022,CUST05650,Arun Kumar,P001,Wireless Earbuds,Electronics,boAt,1,1653.91,0,198.47,222.54,2074.92,Debit Card,Delivered,Jodhpur,Rajasthan,India,SELLER0008
ORD0004918,05-01-2022,CUST07168,Karthik Sharma,P003,Smartphone,Electronics,Samsung,1,19926.94,0.2,797.08,211.62,16950.25,Amazon Pay,Delivered,Bhubaneswar,Odisha,India,SELLER0215
ORD0039158,05-01-2022,CUST06848,Aishwarya Kapoor,P018,Formal Shirt,Clothing,Van Heusen,1,1670.43,0,300.68,240.47,2211.58,Cash on Delivery,Delivered,Tiruchirappalli,Tamil Nadu,India,SELLER0257
ORD0012564,05-01-2022,CUST02929,Meena Kumar,P011,Face Wash,Beauty,Himalaya,3,274.7,0.1,133.5,160.76,1035.95,Net Banking,Delivered,Dehradun,Uttarakhand,India,SELLER0402
ORD0042846,05-01-2022,CUST07065,Karthik Kumar,P006,T-Shirt,Clothing,Puma,1,1113.3,0,200.39,84.84,1398.53,UPI,Delivered,Chandigarh,Chandigarh,India,SELLER0407
ORD0048221,05-01-2022,CUST09631,Sanjay Rao,P013,Office Chair,Furniture,Wakefit,1,7439.64,0.2,714.21,113.19,6779.11,Credit Card,Delivered,Delhi,Delhi,India,SELLER0447
ORD0049834,05-01-2022,CUST01216,Rahul Patel,P020,Air Fryer,Home & Kitchen,Pigeon,1,4941.78,0,889.52,60.16,5891.46,UPI,Pending,Chandigarh,Chandigarh,India,SELLER0347
ORD0012122,05-01-2022,CUST08652,Meena Bose,P017,Jeans,Clothing,Levis,1,2292.56,0,275.11,37.98,2605.65,Amazon Pay,Delivered,Vijayawada,Andhra Pradesh,India,SELLER0273
ORD0018944,05-01-2022,CUST06476,Pooja Patel,P014,Study Table,Furniture,Nilkamal,2,5191.09,0.2,1495.03,204.52,10005.29,UPI,Delivered,Mumbai,Maharashtra,India,SELLER0079
ORD0027061,05-01-2022,CUST09682,Kavya Singh,P010,Mixer Grinder,Home & Kitchen,Philips,3,3553.97,0.1,1727.23,240.56,11563.51,Credit Card,Returned,Indore,Madhya Pradesh,India,SELLER0126
ORD0045760,05-01-2022,CUST09578,Sanjay Iyer,P005,Smartwatch,Electronics,Noise,1,3939.19,0.2,378.16,129.66,3659.17,UPI,Delivered,Mangaluru,Karnataka,India,SELLER0107
ORD0011509,05-01-2022,CUST06459,Priya Reddy,P013,Office Chair,Furniture,Wakefit,2,6498.31,0.15,552.36,249.8,11849.29,Net Banking,Cancelled,Ranchi,Jharkhand,India,SELLER0294
ORD0012455,05-01-2022,CUST05167,Divya Bose,P003,Smartphone,Electronics,Samsung,1,19064.23,0.05,2173.32,23.09,20307.43,Amazon Pay,Delivered,Visakhapatnam,Andhra Pradesh,India,SELLER0446
ORD0044305,05-01-2022,CUST05022,Arun Sharma,P014,Study Table,Furniture,Nilkamal,4,5301.14,0,2544.55,139.76,23888.87,UPI,Delivered,Pune,Maharashtra,India,SELLER0382
ORD0036379,05-01-2022,CUST01602,Sanjay Iyer,P019,Yoga Mat,Sports,Strauss,2,823.09,0.05,281.5,43.18,1888.55,UPI,Delivered,Tiruchirappalli,Tamil Nadu,India,SELLER0282
ORD0005255,05-01-2022,CUST04686,Anjali Nair,P005,Smartwatch,Electronics,Noise,2,4135.42,0.05,942.88,137.86,8938.04,Amazon Pay,Delivered,Nagpur,Maharashtra,India,SELLER0303
ORD0048190,05-01-2022,CUST02093,Karthik Das,P007,Running Shoes,Sports,Adidas,1,3378.28,0,608.09,165.56,4151.93,Net Banking,Delivered,Nashik,Maharashtra,India,SELLER0249
ORD0012585,05-01-2022,CUST04971,Arun Reddy,P010,Mixer Grinder,Home & Kitchen,Philips,2,3485.51,0,836.52,38.21,7845.75,UPI,Delivered,Mysuru,Karnataka,India,SELLER0061
ORD0007225,05-01-2022,CUST06723,Divya Kapoor,P012,Shampoo,Beauty,Dove,1,423.15,0.2,40.62,140.33,519.47,UPI,Shipped,Visakhapatnam,Andhra Pradesh,India,SELLER0219
ORD0002740,05-01-2022,CUST08059,Rahul Sharma,P016,Power Bank,Electronics,Mi,3,1610.79,0.15,492.9,232.24,4832.65,Debit Card,Delivered,Mangaluru,Karnataka,India,SELLER0462
ORD0038143,05-01-2022,CUST03474,Keerthi Bose,P014,Study Table,Furniture,Nilkamal,1,4751.42,0,855.26,114.44,5721.12,Credit Card,Delivered,Pune,Maharashtra,India,SELLER0066
ORD0009735,05-01-2022,CUST01270,Pooja Das,P002,Bluetooth Speaker,Electronics,JBL,3,3177.56,0.05,1086.73,51.29,10194.07,UPI,Cancelled,Kochi,Kerala,India,SELLER0011
ORD0019641,05-01-2022,CUST04534,Priya Das,P020,Air Fryer,Home & Kitchen,Pigeon,1,4944.47,0.15,756.5,163.31,5122.61,UPI,Delivered,Mumbai,Maharashtra,India,SELLER0370
ORD0029566,05-01-2022,CUST08451,Aditya Bose,P001,Wireless Earbuds,Electronics,boAt,1,1640.32,0,196.84,203.97,2041.13,Credit Card,Delivered,Chandigarh,Chandigarh,India,SELLER0162
ORD0034053,05-01-2022,CUST03140,Keerthi Verma,P002,Bluetooth Speaker,Electronics,JBL,1,3074.09,0.15,313.56,127.4,3053.94,Net Banking,Delivered,Vijayawada,Andhra Pradesh,India,SELLER0085
ORD0048708,05-01-2022,CUST02566,Priya Rao,P002,Bluetooth Speaker,Electronics,JBL,4,2854.02,0.05,1952.15,239.09,13036.52,UPI,Delivered,Guwahati,Assam,India,SELLER0273
ORD0021273,05-01-2022,CUST04062,Aishwarya Das,P011,Face Wash,Beauty,Himalaya,1,288,0.1,46.66,193.28,499.14,Debit Card,Cancelled,Surat,Gujarat,India,SELLER0261
ORD0021772,05-01-2022,CUST01860,Mohammed Singh,P006,T-Shirt,Clothing,Puma,1,1042.28,0.1,168.85,170.1,1277,Amazon Pay,Delivered,Tiruchirappalli,Tamil Nadu,India,SELLER0157
ORD0001248,05-01-2022,CUST04014,Sneha Singh,P006,T-Shirt,Clothing,Puma,2,1008.13,0.05,344.78,213.15,2473.38,UPI,Cancelled,Surat,Gujarat,India,SELLER0115
ORD0017228,05-01-2022,CUST07968,Rohit Singh,P019,Yoga Mat,Sports,Strauss,2,978.05,0.1,316.89,25.13,2102.51,Cash on Delivery,Delivered,Visakhapatnam,Andhra Pradesh,India,SELLER0061
ORD0049690,05-01-2022,CUST05627,Harish Bose,P012,Shampoo,Beauty,Dove,4,377.86,0.05,172.3,247.51,1855.68,UPI,Delivered,Warangal,Telangana,India,SELLER0251
ORD0030251,05-01-2022,CUST07650,Mohammed Patel,P007,Running Shoes,Sports,Adidas,3,3735.15,0.2,1613.58,177.38,10755.32,Credit Card,Delivered,Surat,Gujarat,India,SELLER0263
ORD0038383,06-01-2022,CUST06434,Sneha Menon,P004,Laptop,Electronics,HP,1,52393.21,0.15,8016.16,138.97,52689.36,Amazon Pay,Delivered,Ahmedabad,Gujarat,India,SELLER0140
ORD0049510,06-01-2022,CUST04678,Priya Joshi,P011,Face Wash,Beauty,Himalaya,3,296.74,0.1,144.22,182.42,1127.84,Net Banking,Delivered,Kochi,Kerala,India,SELLER0257
ORD0002910,06-01-2022,CUST08844,Anjali Bose,P016,Power Bank,Electronics,Mi,1,1473.72,0.1,238.74,121.65,1686.74,Amazon Pay,Delivered,Bhopal,Madhya Pradesh,India,SELLER0475
ORD0017168,06-01-2022,CUST02859,Harish Singh,P006,T-Shirt,Clothing,Puma,3,1113.27,0.15,510.99,185.37,3535.2,UPI,Shipped,Ranchi,Jharkhand,India,SELLER0198
ORD0044533,06-01-2022,CUST08958,Meena Das,P006,T-Shirt,Clothing,Puma,2,951.77,0.1,308.37,117,2138.56,Amazon Pay,Pending,Kochi,Kerala,India,SELLER0265
ORD0017470,06-01-2022,CUST07713,Keerthi Rao,P006,T-Shirt,Clothing,Puma,3,1009.04,0.05,143.79,177.73,3197.28,UPI,Delivered,Pune,Maharashtra,India,SELLER0298
ORD0037173,06-01-2022,CUST07443,Meena Das,P012,Shampoo,Beauty,Dove,1,399.34,0,71.88,155.1,626.32,Cash on Delivery,Delivered,Hyderabad,Telangana,India,SELLER0400
ORD0018922,06-01-2022,CUST04819,Rohit Joshi,P003,Smartphone,Electronics,Samsung,5,19153.99,0,17238.59,114.71,113123.25,Credit Card,Delivered,Hyderabad,Telangana,India,SELLER0309
ORD0016893,06-01-2022,CUST07872,Vijay Iyer,P020,Air Fryer,Home & Kitchen,Pigeon,2,4307.99,0.05,409.26,244.89,8839.33,Cash on Delivery,Delivered,Chandigarh,Chandigarh,India,SELLER0350
ORD0027483,06-01-2022,CUST03306,Mohammed Reddy,P011,Face Wash,Beauty,Himalaya,2,281.63,0.05,26.75,167.4,729.25,UPI,Delivered,Salem,Tamil Nadu,India,SELLER0425
ORD0013434,06-01-2022,CUST07447,Karthik Kapoor,P017,Jeans,Clothing,Levis,3,2161.5,0.05,308.01,66.3,6534.58,UPI,Delivered,Pune,Maharashtra,India,SELLER0184
ORD0027891,06-01-2022,CUST07592,Meena Nair,P003,Smartphone,Electronics,Samsung,3,20701.15,0.1,10060.76,166.57,66120.44,Credit Card,Cancelled,Vijayawada,Andhra Pradesh,India,SELLER0355
ORD0004226,06-01-2022,CUST03552,Surya Patel,P018,Formal Shirt,Clothing,Van Heusen,2,1868.42,0.2,358.74,96.25,3444.46,Debit Card,Delivered,Jodhpur,Rajasthan,India,SELLER0381
ORD0018442,06-01-2022,CUST02984,Divya Bose,P004,Laptop,Electronics,HP,1,58085.69,0.25,5227.71,216.33,49008.31,UPI,Delivered,Madurai,Tamil Nadu,India,SELLER0017
ORD0047512,06-01-2022,CUST00211,Mohammed Joshi,P018,Formal Shirt,Clothing,Van Heusen,1,1879.59,0.05,321.41,54.7,2161.72,UPI,Delivered,Ranchi,Jharkhand,India,SELLER0395
ORD0046307,06-01-2022,CUST08886,Aditya Nair,P002,Bluetooth Speaker,Electronics,JBL,1,3078.45,0.1,498.71,139.39,3408.7,UPI,Delivered,Mysuru,Karnataka,India,SELLER0453
ORD0013919,06-01-2022,CUST00260,Rahul Joshi,P013,Office Chair,Furniture,Wakefit,1,7649.02,0.15,1170.3,36.66,7708.63,Debit Card,Delivered,Kanpur,Uttar Pradesh,India,SELLER0492
ORD0007064,06-01-2022,CUST04023,Karthik Joshi,P004,Laptop,Electronics,HP,1,50941.39,0.15,7794.03,193.21,51287.42,Amazon Pay,Cancelled,Chandigarh,Chandigarh,India,SELLER0427
ORD0040587,06-01-2022,CUST04190,Aditya Kapoor,P006,T-Shirt,Clothing,Puma,2,1069.24,0.25,288.69,205.3,2097.85,Credit Card,Delivered,Ahmedabad,Gujarat,India,SELLER0367
ORD0020373,06-01-2022,CUST07952,Keerthi Rao,P019,Yoga Mat,Sports,Strauss,4,1006.29,0.1,434.72,35.54,4092.9,Cash on Delivery,Delivered,Coimbatore,Tamil Nadu,India,SELLER0209
ORD0004384,06-01-2022,CUST02668,Aishwarya Joshi,P017,Jeans,Clothing,Levis,4,2204.69,0,1587.38,103.43,10509.57,Debit Card,Delivered,Kochi,Kerala,India,SELLER0222
ORD0003783,06-01-2022,CUST04138,Sneha Kapoor,P012,Shampoo,Beauty,Dove,2,416.72,0,100.01,189.82,1123.27,UPI,Shipped,Mumbai,Maharashtra,India,SELLER0429
ORD0029455,06-01-2022,CUST01175,Nisha Kumar,P015,LED TV,Electronics,Sony,3,47359.04,0.1,23016.49,31.59,150917.49,UPI,Delivered,Salem,Tamil Nadu,India,SELLER0289
ORD0016742,06-01-2022,CUST08219,Meena Das,P001,Wireless Earbuds,Electronics,boAt,5,1663.04,0.15,848.15,35.69,7951.76,UPI,Returned,Hyderabad,Telangana,India,SELLER0369
ORD0020287,06-01-2022,CUST07736,Keerthi Sharma,P019,Yoga Mat,Sports,Strauss,4,973.67,0,194.73,132.79,4222.2,Cash on Delivery,Cancelled,Kolkata,West Bengal,India,SELLER0059
ORD0010154,06-01-2022,CUST03657,Aishwarya Das,P011,Face Wash,Beauty,Himalaya,1,322.15,0.1,34.79,45.72,370.45,Amazon Pay,Delivered,Lucknow,Uttar Pradesh,India,SELLER0416
ORD0023183,06-01-2022,CUST07009,Rohit Reddy,P012,Shampoo,Beauty,Dove,1,372.22,0,18.61,131.19,522.02,UPI,Shipped,Coimbatore,Tamil Nadu,India,SELLER0188
ORD0026395,06-01-2022,CUST08629,Vijay Das,P017,Jeans,Clothing,Levis,2,2112.28,0.25,570.32,130.05,3868.79,Credit Card,Delivered,Kolkata,West Bengal,India,SELLER0280
ORD0019153,06-01-2022,CUST03341,Sanjay Nair,P019,Yoga Mat,Sports,Strauss,3,986.45,0.1,479.41,121.81,3264.64,Debit Card,Shipped,Jodhpur,Rajasthan,India,SELLER0362
ORD0004624,06-01-2022,CUST07761,Anjali Bose,P003,Smartphone,Electronics,Samsung,2,18730.28,0.15,5731.47,202.82,37775.77,UPI,Delivered,Mumbai,Maharashtra,India,SELLER0245
ORD0008505,06-01-2022,CUST04992,Pooja Kapoor,P004,Laptop,Electronics,HP,1,55194.07,0.1,5960.96,165.9,55801.52,UPI,Delivered,Delhi,Delhi,India,SELLER0088
ORD0005788,06-01-2022,CUST06146,Meena Rao,P005,Smartwatch,Electronics,Noise,1,4094.96,0.05,194.51,230.82,4315.54,UPI,Delivered,Dehradun,Uttarakhand,India,SELLER0375
ORD0005851,06-01-2022,CUST08106,Keerthi Gupta,P006,T-Shirt,Clothing,Puma,2,961.06,0.15,294.08,238.67,2166.55,Net Banking,Delivered,Vijayawada,Andhra Pradesh,India,SELLER0460
ORD0009229,07-01-2022,CUST05048,Priya Das,P017,Jeans,Clothing,Levis,1,2060.73,0.2,197.83,74.65,1921.06,Credit Card,Shipped,Vijayawada,Andhra Pradesh,India,SELLER0469
ORD0034407,07-01-2022,CUST07526,Kavya Singh,P020,Air Fryer,Home & Kitchen,Pigeon,3,4172.4,0.2,1201.65,24.57,11239.98,UPI,Shipped,Patna,Bihar,India,SELLER0275
ORD0014383,07-01-2022,CUST04170,Anjali Nair,P008,Backpack,Bags,Skybags,2,1949.44,0.1,421.08,241.66,4171.73,UPI,Delivered,Mangaluru,Karnataka,India,SELLER0171
ORD0030485,07-01-2022,CUST07211,Meena Kapoor,P010,Mixer Grinder,Home & Kitchen,Philips,1,3176.78,0.2,457.46,142.83,3141.71,Cash on Delivery,Delivered,Visakhapatnam,Andhra Pradesh,India,SELLER0453
ORD0017293,07-01-2022,CUST07082,Harish Kumar,P016,Power Bank,Electronics,Mi,2,1492.74,0.2,429.91,177.04,2995.33,Net Banking,Delivered,Chennai,Tamil Nadu,India,SELLER0377
ORD0023348,07-01-2022,CUST00733,Priya Nair,P003,Smartphone,Electronics,Samsung,3,19538.28,0.05,10023.14,79.38,65786.62,Cash on Delivery,Delivered,Tiruchirappalli,Tamil Nadu,India,SELLER0123
ORD0033457,07-01-2022,CUST01173,Pooja Gupta,P010,Mixer Grinder,Home & Kitchen,Philips,1,3115.08,0.2,448.57,243.67,3184.3,Cash on Delivery,Delivered,Pune,Maharashtra,India,SELLER0442
ORD0007303,07-01-2022,CUST09413,Pooja Iyer,P011,Face Wash,Beauty,Himalaya,2,328.95,0,78.95,110.41,847.26,Cash on Delivery,Delivered,Chandigarh,Chandigarh,India,SELLER0048
ORD0048273,07-01-2022,CUST01182,Arun Singh,P002,Bluetooth Speaker,Electronics,JBL,2,2896.89,0,1042.88,38.23,6874.89,Credit Card,Delivered,Kochi,Kerala,India,SELLER0321
ORD0004633,07-01-2022,CUST02947,Pooja Sharma,P015,LED TV,Electronics,Sony,1,45619.35,0.2,4379.46,160.3,41035.24,Cash on Delivery,Delivered,Patna,Bihar,India,SELLER0411
ORD0005357,07-01-2022,CUST09531,Kavya Singh,P001,Wireless Earbuds,Electronics,boAt,1,1624.81,0.1,175.48,248.03,1885.84,Debit Card,Delivered,Pune,Maharashtra,India,SELLER0304
ORD0043008,07-01-2022,CUST05351,Keerthi Gupta,P020,Air Fryer,Home & Kitchen,Pigeon,2,4792.6,0.1,1035.2,92.61,9754.49,Cash on Delivery,Delivered,Bhubaneswar,Odisha,India,SELLER0379
ORD0036614,07-01-2022,CUST00812,Vijay Iyer,P010,Mixer Grinder,Home & Kitchen,Philips,1,3612.19,0.25,325.1,21.03,3055.27,Cash on Delivery,Delivered,Warangal,Telangana,India,SELLER0204
ORD0039419,07-01-2022,CUST08738,Arun Sharma,P012,Shampoo,Beauty,Dove,3,377.84,0.05,129.22,197.9,1403.96,Credit Card,Delivered,Nagpur,Maharashtra,India,SELLER0093
ORD0008823,07-01-2022,CUST02774,Arun Bose,P001,Wireless Earbuds,Electronics,boAt,2,1460.82,0.15,447.01,96.15,3026.55,Debit Card,Delivered,Mysuru,Karnataka,India,SELLER0385
ORD0041887,07-01-2022,CUST03991,Sanjay Bose,P002,Bluetooth Speaker,Electronics,JBL,1,3076.46,0.05,526.07,121.34,3570.05,Credit Card,Delivered,Vadodara,Gujarat,India,SELLER0154
ORD0035130,07-01-2022,CUST02427,Aditya Kapoor,P002,Bluetooth Speaker,Electronics,JBL,1,3056.03,0,550.09,85.21,3691.33,Debit Card,Delivered,Chandigarh,Chandigarh,India,SELLER0487
ORD0041900,07-01-2022,CUST07058,Aditya Kumar,P007,Running Shoes,Sports,Adidas,2,3455.67,0.1,311.01,248.77,6779.99,Amazon Pay,Delivered,Madurai,Tamil Nadu,India,SELLER0144
ORD0024981,07-01-2022,CUST05763,Surya Verma,P019,Yoga Mat,Sports,Strauss,1,819.37,0.1,132.74,193.59,1063.76,Credit Card,Shipped,Mumbai,Maharashtra,India,SELLER0290
ORD0027896,07-01-2022,CUST08387,Vijay Menon,P010,Mixer Grinder,Home & Kitchen,Philips,2,3113.73,0.15,635.2,162.47,6091.01,Credit Card,Delivered,Visakhapatnam,Andhra Pradesh,India,SELLER0020
ORD0009213,07-01-2022,CUST07228,Aishwarya Kumar,P008,Backpack,Bags,Skybags,1,1792.51,0.25,67.22,123.59,1535.19,Net Banking,Delivered,Hyderabad,Telangana,India,SELLER0006
ORD0001004,07-01-2022,CUST08908,Kavya Iyer,P003,Smartphone,Electronics,Samsung,1,19560.37,0,3520.87,70.63,23151.87,UPI,Delivered,Madurai,Tamil Nadu,India,SELLER0455
ORD0032906,07-01-2022,CUST08075,Divya Nair,P018,Formal Shirt,Clothing,Van Heusen,2,1767.49,0.05,604.48,75.88,4038.59,Credit Card,Returned,Pune,Maharashtra,India,SELLER0051
ORD0011057,07-01-2022,CUST02109,Meena Patel,P013,Office Chair,Furniture,Wakefit,5,6490.08,0.1,3504.64,238.2,32948.2,Net Banking,Delivered,Coimbatore,Tamil Nadu,India,SELLER0239
ORD0025644,07-01-2022,CUST09146,Rahul Singh,P005,Smartwatch,Electronics,Noise,1,3948.76,0.1,639.7,152.39,4345.97,UPI,Returned,Ahmedabad,Gujarat,India,SELLER0117
ORD0011962,07-01-2022,CUST09645,Harish Das,P017,Jeans,Clothing,Levis,3,2291.75,0.15,1051.91,70.45,6966.32,Debit Card,Delivered,Patna,Bihar,India,SELLER0485
ORD0026302,07-01-2022,CUST00582,Aditya Iyer,P001,Wireless Earbuds,Electronics,boAt,1,1592.09,0,191.05,216.83,1999.97,Cash on Delivery,Delivered,Thiruvananthapuram,Kerala,India,SELLER0475
ORD0031213,07-01-2022,CUST04935,Aditya Rao,P016,Power Bank,Electronics,Mi,2,1616.24,0.15,329.71,92.31,3169.63,Debit Card,Pending,Delhi,Delhi,India,SELLER0269
ORD0026856,07-01-2022,CUST02941,Kavya Sharma,P014,Study Table,Furniture,Nilkamal,2,5585.3,0.05,530.6,137.78,11280.45,UPI,Shipped,Vijayawada,Andhra Pradesh,India,SELLER0266
ORD0041806,07-01-2022,CUST00615,Surya Gupta,P008,Backpack,Bags,Skybags,2,1855.96,0.1,601.33,35.8,3977.86,Amazon Pay,Delivered,Surat,Gujarat,India,SELLER0166
ORD0019704,07-01-2022,CUST06684,Rohit Singh,P019,Yoga Mat,Sports,Strauss,3,947.39,0.2,409.27,80.04,2763.05,UPI,Delivered,Nashik,Maharashtra,India,SELLER0400
ORD0043345,07-01-2022,CUST09264,Nisha Verma,P007,Running Shoes,Sports,Adidas,4,3642.46,0.15,619.22,54.98,13058.56,UPI,Delivered,Pune,Maharashtra,India,SELLER0382
ORD0001342,07-01-2022,CUST02676,Harish Nair,P006,T-Shirt,Clothing,Puma,2,919.31,0,220.63,211.77,2271.02,UPI,Delivered,Delhi,Delhi,India,SELLER0299
ORD0048225,07-01-2022,CUST05962,Anjali Menon,P009,Cookware Set,Home & Kitchen,Prestige,4,2746.03,0,549.21,130.64,11663.97,Debit Card,Delivered,Bhopal,Madhya Pradesh,India,SELLER0451
